title;description;rating;genre;duration;url
FRAY MARTIN;Fray Martín de Porres, Santo peruano venerado en muchos países. En esta película se destaca su labor social y humana, sus dones y el don del consejo.;PG;Faith & Spirituality;1hr 41 min;https://pluto.tv/latam/on-demand/movies/64fa0d646930bb0013163932/details
Rumba Caliente;Ticha es una joven cuyo trabajo es ser vendedora de cigarros y dulces en el teatro, con el sueño de triunfar como actriz y ser como la Vedette Lily del mar quien trabaja en una de las obras exhibidas en el teatro.;TV-PG;Entertainment;1hr 37 min;https://pluto.tv/latam/on-demand/movies/66991a513653a60013779b14/details
La edad de piedra;Dos hombres son enviados hacia la prehistoria para recoger piedras que serán utilizadas en un invento.;TV-PG;Sci-Fi & Fantasy;1hr 23 min;https://pluto.tv/latam/on-demand/movies/649b58e893485d0013e99456/details
No Debes Engañar al Diablo;El Diablo y el Viejo son dos maleantes socios de hace mucho tiempo y planearon una entrega de mercancía dejaron un camión cargado y se llevaron un auto con dinero pero el viejo llama al diablo para decirle que el dinero no esta en el lugar acordado.;R;Action & Adventure;1hr 32 min;https://pluto.tv/latam/on-demand/movies/62713de555812e0013e9ff51/details
Los 7 Sellos de la Santa Muerte;Una serie de extraños asesinatos están ocurriendo en la ciudad. Una investigadora de lo paranormal y un detective privado se dedican a indagar en el caso y lo que encontraran será algo que nunca imaginaron.;PG-13;Crime;1hr 43 min;https://pluto.tv/latam/on-demand/movies/6271493ae26cc40014ab805e/details
72 Horas Para Morir;Su madre lo dejo en manos de su padre siendo muy pequeño, así que fue criado entre armas y pistoleros. El tiempo pasa y se convierte en todo un traficante y busca venganza.;PG-13;Horror;1hr 50 min;https://pluto.tv/latam/on-demand/movies/623230e7a46b5d0013f7e05c/details
Asunto Personal;Un detective privado con muy buena reputación para resolver los casos para los que es contratado y goza de una buena posición social, es contratado para resolver el secuestro de un joven, pero el joven es asesinado por lo que el detective pierde todo.;PG-13;Thriller;1hr 34 min;https://pluto.tv/latam/on-demand/movies/621697b315c86100136c3203/details
El Mandadero;Silverio inicio su historia en la mafia como mandadero de los gatilleros, compra los cigarros, lleva los carros a lavar y una que otra carga pequeña de droga.;PG-13;Crime;1hr 33 min;https://pluto.tv/latam/on-demand/movies/621697d315c86100136c3878/details
La venganza de los Ochoa;Un campesino es obligado a cruzar droga con la amenaza de que le pueden matar la familia pero los narcos no le cumplen a Ochoa y le matan a un hijo y este cobra venganza.;PG-13;Crime;1hr 38 min;https://pluto.tv/latam/on-demand/movies/6228de7a9c0c17001b8b2a39/details
El Enamorado;Martin Corona encuentra el amor y promote a su esposa a no volver a usar armas, hasta que sus enemigos lo obligan a volver a luchar, ahora por defender a su propia familia.;TV-G;Drama;1hr 34 min;https://pluto.tv/latam/on-demand/movies/5e5d739dec9dd6001a992ffc/details
Aquel Septiembre;La vida de Antonio tiembla con el regreso de Carolina, su mejor amiga a quien no ve desde hace 6 años. Esta vez sus planes cambian, el amor comienza a jugar con su corazón mientras Julián le hace descubrir los celos que nunca pensó encontrar.;TV-PG;Comedy;1hr 37 min;https://pluto.tv/latam/on-demand/movies/60f194a434c9a50013f32bef/details
La Distancia Más Larga;El destino vincula irremediablemente a una abuela y su nieto. Aunque no se conocen forman parte de un círculo que no pueden romper. Las segundas oportunidades aparecen, pero la libertad individual se impone.;TV-PG;Drama;1hr 53 min;https://pluto.tv/latam/on-demand/movies/5e5d77825c7c10001a607cd2/details
El vampiro;Marta viaja a visitar a su tía enferma, pero al llegar se entera que su tía murió y decide quedarse en la hacienda, sin percatarse de que está a merced de los vampiros.;Horror;1hr 22 min;No hay deficiencias;https://pluto.tv/latam/on-demand/movies/61ba0fb9303dc200146ba247/details
La familia de mi ex;Linda y Angel mantuvieron una relación en el pasado. Ahora, con matrimonios fallidos y tres hijos cada uno, la vida y sus casualidades los reencuentran llevándolos a compartir unos días juntos en un hotel de Puebla.;Comedy;1hr 27 min;No hay deficiencias;https://pluto.tv/latam/on-demand/movies/61eacaaefef5db001a0afd3e/details
Santa Clara;Película boliviana que retrata el universo de los arreadores de ganado, un drama con tintes de western que se desarrolla en el Beni, oriente boliviano.;TV-14;Independent;1hr 26 min;https://pluto.tv/latam/on-demand/movies/602141afdc6117001bb33bf6/details
Maldita Sucia;Julio es un hombre humilde que vive enamorado de la mujer mas Hermosa del pueblo, pero ella es una mujer fría y ambiciosa, quien solo busca a los hombres por interés y se entrega al mejor postor.;R;Action & Adventure;1hr 32 min;https://pluto.tv/latam/on-demand/movies/6290cece8b143a001ab64973/details
Agua Envenenada;La codicia de un poderoso político desata la psicosis colectiva de un pueblo, donde se rumoraba este personaje había envenenado el agua. La revancha de los pobladores será implacable.;PG-13;Action & Adventure;1hr 33 min;https://pluto.tv/latam/on-demand/movies/62713de155812e0013e9fed6/details
Hasta que la suegra nos separe;Lucho y Jenny están esperando un bebé. Lucho trabaja en un restaurante y de repente es despedido, situación que lo obliga a vivir en la casa de su suegra. La convivencia se hace imposible ya su suegra es tremendamente metiche.;TV-PG;Comedy;1hr 18 min;https://pluto.tv/latam/on-demand/movies/603e6207049634001a5f31e8/details
Soy el Hijo del Tahúr;El hijo de Tahúr Martín Estrada ha seguido los pasos de su padre se dedica a la apuesta de gallos y caballos de carreras tratando de continuar con el legado de su padre.;PG-13;Action & Adventure;1hr 30 min;https://pluto.tv/latam/on-demand/movies/6230c34325269a0013a6d2d2/details
Cuando den las Tres;La opresión del crimen organizado y los ojos ciegos del gobierno han dejado a la gente furiosa durante años, por lo que Pedro e Ignacio retienen a la hija del gobernador para ser escuchados.;TV-MA;Drama;1hr 41 min;https://pluto.tv/latam/on-demand/movies/60214198dc6117001bb339ae/details
El Motero;Los Morales son una familia numerosa de padre y madre e hijos que se dedican a los sembradíos de marihuana, en la familia hay dos hermanos Edgar, quien siempre ayuda a su familia y Gustavo quien es envidioso y no ayuda a su familia.;PG-13;Crime;1hr 55 min;https://pluto.tv/latam/on-demand/movies/621697cc15c86100136c36c4/details
Doble Personalidad;Un agente de la policía investiga la desaparición de varias mujeres, para ellos se infiltra en el mundo de la trata de mujeres y el juego clandestino, buscando salvar a al que podría ser la próxima víctima.;PG-13;Crime;1hr 31 min;https://pluto.tv/latam/on-demand/movies/621697e615c86100136c3cdd/details
Los Pistoleros;En la busca de dinero mujeres y fama un grupo de amigos ingresan al mundo de la mafia como pistoleros a sueldo.;PG-13;Action & Adventure;1hr 43 min;https://pluto.tv/latam/on-demand/movies/621697bc15c86100136c33bb/details
Frente Al Enemigo;Un grupo de agentes de la DEA buscan a Mancera el líder de la distribución de una nueva droga que ha creado muchos adictos causándoles la muerte.;PG-13;Action & Adventure;1hr 28 min;https://pluto.tv/latam/on-demand/movies/625d9d5a025eb50013a4061d/details
Prometo no Enamorarme;Iván y Julieta se conocen mientras ella espera a su marido, Daniel, pero no llega a la cita y conviven durante 24 horas. Tiempo suficiente para que él se enamore irremediablemente de ella, y ella deba tomar una decisión de vida.;PG-13;Drama;1hr 29 min;https://pluto.tv/latam/on-demand/movies/611154e9975c210013c0a67e/details
Un horca para el texano;Frank, Peter, Robert y Leop Morgan son buscados por todo un pueblo,ya que roban bancos y matan. Pronto un comisario llega para resolver el asesinato del presidente del banco y poner tras las rejas a estos cuatro bandidos.;R;Western;1hr 23 min;https://pluto.tv/latam/on-demand/movies/5e566c5e4faf09001a385149/details
El Patroncito;El patroncito, es el capo más pesado el que controla todo el negocio. Su hijo es un muchacho con un carácter muy explosivo al que le gustan las carreras de autos, así que en una apuesta se juega 100 kilos de la fina.;PG-13;Crime;1hr 26 min;https://pluto.tv/latam/on-demand/movies/621697c915c86100136c362a/details
Juana Gallo;La verdadera historia de Angela Ramos, una joven campesina que llegó a ser la cabeza de una guerrilla que luchó exitosamente contra las fuerzas federales del usurpador Victoriano Huerta. El pueblo la llamó por su fiereza “Juana Gallo”.;TV-14;Drama;1hr 31 min;https://pluto.tv/latam/on-demand/movies/5e5d7dbb4033cb001a4cf80d/details
Vacaciones en familia;Los Kelly son una familia a la que le gusta fingir y fingirán irse de vacaciones mientras se encierran en casa.;TV-G;Comedy;1hr 29 min;https://pluto.tv/latam/on-demand/movies/5faef628fd17cc001a01215a/details
Mala Yerba;Basada en la novela de Mariano Azuela. Situada en el año de 1908. El hacendado Julián Andrade se fija en la humilde marcela fuentes cuando se baña en un arroyo con otras jóvenes y ordena a su sicario Manuel que se la lleve a la casa del cerrito.;TV-PG;Drama;1hr 13 min;https://pluto.tv/latam/on-demand/movies/6661d606c3f49b00133f0a15/details
No basta con amar;Samir, un niño de 9 años, debe enfrentar la separación de sus padres. Mientras se reúnen para encontrar la manera perfecta de decírselo, es el pequeño Samir quien los sorprende, pues sabe perfectamente lo que sucede…;R;Drama;1hr 20 min;https://pluto.tv/latam/on-demand/movies/5faef614fd17cc001a011f47/details
El sordo;Un escultor que fabrica imágenes de santos es golpeado por un matón y queda sordo. A causa de esto, se avergüenza y se va del pueblo.;PG;Drama;1hr 32 min;https://pluto.tv/latam/on-demand/movies/649b564058bf820013d2bbd7/details
La Casa Colorada;Gaspar es un hombre cuya reputación no es buena ante su familia, ya que lo tachan de buscapleitos, el pronto se une a un grupo de voluntarios para luchar por la democracia en favor de don Francisco I. Madero.;TV-PG;Drama;1hr 30 min;https://pluto.tv/latam/on-demand/movies/66797216f868140013c8519f/details
Más Allá del Límite;El inspector Bechara trabaja hasta tarde investigando a un policía corrupto. Un ex convicto deja atrás su pasado, pero cada paso lo lleva a un punto de inflexión.;TV-PG;Thriller;1hr 33 min;https://pluto.tv/latam/on-demand/movies/60b14bccc517ca001b7c4b6e/details
Terror en la Sangre;Unas amigas que van a una fiesta que no existe y reciben un invitado sobrenatural. Un hombre camina en un estacionamiento solitario sin saber que va a encontrar algo aterrador. Dos chicas invocan a su amiga fallecida. Historias de terror de Guadalajara.;PG-13;Horror;1hr 29 min;https://pluto.tv/latam/on-demand/movies/62713df955812e0013ea0255/details
Los Jóvenes;En esta película se narra la historia de un grupo de jóvenes que sin importar su clase social se aventuran en un sin fin de problemas con la justicia.;TV-PG;Drama;1hr 39 min;https://pluto.tv/latam/on-demand/movies/6661d603c3f49b00133f08f7/details
Cuando Habla El Corazon;Historia que demuestra la amistad entre dos amigos, que a lo largo de los años se demuestran que hay que ser valientes y leales. Tratando de defender a su amada, pero también a la fiel a la amistad que se deben.;TV-PG;Drama;1hr 27 min;https://pluto.tv/latam/on-demand/movies/6661d5fdc3f49b00133f06ea/details
El Proyeccionista;Eliseo vive encaprichado con una mujer que solo está presente a través de un rollo de película. Una noche los rollos se dañan y Eliseo queda completamente desprovisto de cualquier conexión con su amada.;TV-MA;Drama;1hr 36 min;https://pluto.tv/latam/on-demand/movies/603e61fb049634001a5f30b6/details
El Taller;En medio de un convulsionado país, un grupo de personas asiste a un taller de poesía que dura sólo una noche impartido por el reconocido académico David Sanhueza.;R;Drama;1hr 17 min;https://pluto.tv/latam/on-demand/movies/5faef624fd17cc001a0120f9/details
Los Adioses;A principios de los años 50 en la Ciudad de México, Rosario va en contra de una sociedad regida por hombres: es una intelectual universitaria precoz, pronto una de las escritoras capitales de la literatura mexicana.;PG-13;Drama;1hr 26 min;https://pluto.tv/latam/on-demand/movies/6107ef9394cf330013d2b664/details
La Posesión de Altair;Una pareja de recién casados, Altair y Manuel, desapareció en 1974. Sus videos personales revelan sucesos aterradores, cuando Altair asegura haber encontrado la manera de comunicarse con Dios y construye una puerta negra de ladrillos en su cuarto.;PG-13;Horror;1hr 22 min;https://pluto.tv/latam/on-demand/movies/6107ef9994cf330013d2b6d8/details
Escuela de verano;Dos mujeres fundan una escuela de verano para jóvenes del continente, pero el consejero les roba el dinero.;PG;Comedy;1hr 32 min;https://pluto.tv/latam/on-demand/movies/649b580c9263a40013ea2896/details
Ahí viene Martín Corona;"Martín Corona (Pedro Infante) y ""Piporro"" son campeones de los pobres, los desafortunados, y las mujeres, pero Carmen Linares y Rosario Medina no caen por su carisma.";TV-PG;Drama;1hr 33 min;https://pluto.tv/latam/on-demand/movies/5e58511a4faf09001a389d8c/details
El Mundo es Tuyo;El cartel más poderoso ha puesto sus reglas y deben respetarse, la regla principal del patrón es prohibir los secuestros en la plaza. El comandante Ántrax es el encargado de hacer cumplir las órdenes del señor.;PG-13;Crime;1hr 36 min;https://pluto.tv/latam/on-demand/movies/620bd4b9e17acd001398a037/details
Mujeres Infieles 4;Historias de Hoteles en los que se dan toda clase de situaciones, desde el engaño a la pareja, fetiches, y hasta una situación de un criminal.;TV-MA;Drama;1hr 13 min;https://pluto.tv/latam/on-demand/movies/60d49abb89632c0013eadbc0/details
Venezuela: La Verdad;Retrata la realidad que enfrentan diariamente cientos de familias venezolanas, junto con una devastadora crisis humanitaria, social, política y económica que se ha apoderado del país.;Documentary;1hr 2 min;No hay deficiencias;https://pluto.tv/latam/on-demand/movies/5ffcd954ce98800013eb2d20/details
